source,target,frequency
{'Bernardo Paz'},{'Linda Lou '},1
{'Critical Blast'},{'Vicky Massey Bloodwo'},1
{'Elisa '},{'Linda Lou '},1
{'Rub n'},{'Linda Lou '},1
{'Eupraxia'},{'Linda Lou '},1
{'victorine saw nwh x2 '},{'Linda Lou '},1
{'Blake Ahlders'},{'miaa'},1
{'Lenn'},"{'Depp Movie Night', 'Linda Lou '}",2
{'Samiha Binte Sanwar'},{'Linda Lou '},1
{'Carter '},{'Lisa Wald Mignon'},1
{'Life Goes On '},{'Depp Movie Night'},1
{'Thorin she her '},{'Linda Lou '},1
{'Primblr OTP accidental heller Beth '},{'Linda Lou '},1
{'Ambrosia swears a lot'},{'Linda Lou '},1
{'Big Blonde 05'},{'Linda Lou '},1
{' '},{'Linda Lou '},1
{'bk '},"{'Depp Movie Night', 'Linda Lou '}",2
{'irishka kveliashvili'},"{'Berenice', 'M nik M'}",2
{'Miranda Blake'},"{'FlamenRed', 'Be ', 'YouGottaBeKiddingMe2121', 'Eiji JPCH', 'Robin Wald Mignon I support THE TRUTH '}",5
{' Eariine '},{'Libby JusticeForJohnnyDepp'},1
{'Bruna Leto Milicevic'},"{'Depp Movie Night', 'Cheryl ', 'Linda Lou '}",3
{'Samaa Marji'},{'Linda Lou '},1
{'VMDG93'},{'Linda Lou '},1
{'tyler '},{'Linda Lou '},1
{'Rashtrawadi Vikas Party'},{'Stacey Skirving '},1
{'shellybean'},{'Cam'},1
{'lenni Wald Mignon'},"{'Depp Movie Night', 'Linda Lou '}",2
{'Amelia Bujar'},{'Linda Lou '},1
{'Depp Bot'},{'Linda Lou '},1
{'sheryl'},{'Zhuldyz'},1
{'Just another NPC called Kim'},{'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'},1
{'Ymonnie Forde'},"{'Mea parvitas KeepJohnnyDeppAfloat', 'Linda Lou '}",2
{' '},{'Linda Lou '},1
{'Ordechel73'},{'Linda Lou '},1
{'Kashmirgirl '},{'Scryndi SouthFloridaThrifter'},1
{'cassandra lasagna'},"{'Depp Movie Night', 'Linda Lou '}",2
{'Gohst'},"{'Depp Movie Night', 'Jen ', 'Linda Lou '}",3
{'Brody '},"{'Be ', 'Depp Movie Night', 'Linda Lou '}",3
{'KMEGA 405 The Mission Changed They Always Do'},{'Linda Lou '},1
{'Alicia villareal'},"{'Depp Movie Night', 'Linda Lou '}",2
{'Official PSASD AllStarsRound2'},{'Mellie '},1
{'Cervas '},{'Linda Lou '},1
{'erana s whore'},{'Linda Lou '},1
{' Rosa L pez Sanjuanera '},{'Robin Wald Mignon I support THE TRUTH '},1
{' The Batman Era 2022 '},"{'Johnny s Angel ', 'Halos Siths stuck in the hell timeline ', 'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'}",3
{'P Y T '},{'Linda Lou '},1
{'Merle'},"{'Depp Movie Night', 'Linda Lou '}",2
{'rya'},{'Linda Lou '},1
{'Capitan Gato '},"{'Nicole sztin', 'Linda Lou '}",2
{'sey '},{'Linda Lou '},1
{'lilly'},{'Linda Lou '},1
{'tanith '},{'Linda Lou '},1
{'Vero '},{'Linda Lou '},1
{'james'},"{'Nicole sztin', 'Rebeca JusticeForJohnnyDepp '}",2
{'anna '},{'Linda Lou '},1
{'Chatterbox'},{'Linda Lou '},1
{'here comes the moon'},{'Linda Lou '},1
{'S'},{'Linda Lou '},1
{'Jacqueline Peaceful under a tree thats Meghan '},{'Linda Lou '},1
{'Mary Ann Zayn s Version '},{'Teri Carson '},1
{'M'},"{'Depp Movie Night', 'Tepa M T'}",2
{'kathreen robertson'},{'Linda Lou '},1
{'Marko Survived 2020 '},{'Linda Lou '},1
{'massive blert'},{'FMGiveMeTruth '},1
{'Marisol Padron'},{'Depp Movie Night'},1
{'Bill The Conquerer finished 7 catalysts in 7 days'},{'Linda Lou '},1
{'mari '},{'Linda Lou '},1
{'Chrissy '},{'Nicotine Addict'},1
{'nara'},{'Linda Lou '},1
{'The Lazy Fox'},"{'Valeria ', 'Sandra Deanne'}",2
{'Quis D Almyhti '},"{' classicpaws ', 'Jen '}",2
{'Nikki '},{'Jen '},1
{'THE YEAR OF THE GOAT'},{'Fe Nunes'},1
{'Unseen'},"{'Belinda ', 'Robin Wald Mignon I support THE TRUTH '}",2
{'Becca'},{'Linda Lou '},1
{'Akira Mizuta Lippit'},{'Linda Lou '},1
{'Mike Rod '},"{'Paula ', 'Ang Xim', 'Cheryl Drake ', ' Laura', 'M Justice For Johnny', 'Kris ', 'Nova Wald Mignon'}",7
{'Hilary NoWayHomeSpoilers'},{'Linda Lou '},1
{'jazzy BLM'},{'Linda Lou '},1
{'jewel gray believe you can your halfway there'},{'Linda Lou '},1
{'Brandon'},{'Linda Lou '},1
{'Sunflower Girl '},{'Linda Lou '},1
{' '},{'Linda Lou '},1
{'Mary Malediction'},"{'M nik M', 'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'}",2
{'Ricardo Rom ntico '},{' '},1
{'Wesley Scream 1 week '},{'SummerB'},1
{'Rich Prime'},{'Be '},1
{'Omarius'},"{' Laura', ' is off '}",2
{'Mandy'},"{'Belinda ', 'SummerB'}",2
{' '},{' classicpaws '},1
{'Luisa'},{'Rebeca JusticeForJohnnyDepp '},1
{'William Anderson'},{'Cheryl Drake '},1
{'Frankie Read The Flash'},{'Cyndi Ann K'},1
{'Ang lica '},{' R a V e N '},1
{'Jeon Ji hye'},{'Nicole sztin'},1
{'hayley 24 days till ltwt'},{'Rebeca JusticeForJohnnyDepp '},1
{'elizabeth'},"{'Stacey Skirving ', 'Halos Siths stuck in the hell timeline '}",2
{'Davis Hicks'},{'Sandra Deanne'},1
{'we fight as one Sword and Shield'},{'Sandra Deanne'},1
{' '},{' MSW '},1
{'Hammad Shakil'},{'Mea parvitas KeepJohnnyDeppAfloat'},1
{'Strahinja'},{'Nicole sztin'},1
{'p a o l a '},{'Anna Timeline Warrior'},1
{''},{'Rebeca JusticeForJohnnyDepp '},1
{'SRK s Conscriptor'},{'Scryndi SouthFloridaThrifter'},1
{'Alejandro'},{'Nicole sztin'},1
{'Jackie Holmes'},"{'Depp Movie Night', 'Jen '}",2
{'Jung Cerise ILHOON IS HOME'},"{'Depp Movie Night', 'Cam', 'SummerB'}",3
{'cecy slow mo'},"{'Scryndi SouthFloridaThrifter', 'Victoria Breakwell Wald Mignon '}",2
{'MadDepphead'},{'Depp Movie Night'},1
{'Anexitilos'},{'Millie '},1
{'Jack'},"{' classicpaws ', 'deanna pronounced DEENA'}",2
{'Dame Valorie Van Rensselaer'},{'Aishacat '},1
{'Unbreakable alepone'},{' '},1
{'BigBoss97'},{'Nicole sztin'},1
{'Amber Shadler'},{'Nicole sztin'},1
{'Trevor'},{'Aishacat '},1
{'courtney coyle'},{'Anna Timeline Warrior'},1
{' Cindy '},{'Cam'},1
{' GenXHippy Fire Phillips Pace Nagy NOW'},{'Samaa Marji'},1
{'Goddess Scarlett Johansson'},{'Nicole sztin'},1
{'Rafa'},{'Fernanda SandovalBl'},1
{'Peter Parking'},{'Rebeca JusticeForJohnnyDepp '},1
{'Tushar Ghindani'},{'Rebeca JusticeForJohnnyDepp '},1
{'S'},{'Depp Movie Night'},1
{'n o u r '},{'Rebeca JusticeForJohnnyDepp '},1
{'bellaaaa '},{'Depp Movie Night'},1
{' Victoria '},{'Scryndi SouthFloridaThrifter'},1
{'Blitzkrieg Bop '},{'M nik M'},1
{'haley justiceforjohnnydepp'},{'Eloisa'},1
{'kealin melia'},{'Depp Movie Night'},1
{'Trouble chan '},{'Scryndi SouthFloridaThrifter'},1
{'toast '},{'Dr Jayne B Waldmingon PHD '},1
{'Steve Madden '},{'Diamant Okade'},1
{'jamie suh'},{'Nicole sztin'},1
{'Lois Lane'},{'Sam Cooke '},1
{'Georgina Herbert'},{'Nicole sztin'},1
{' Hela Odinsdottir '},{'Anna Timeline Warrior'},1
{'MaryAnn Thorson '},{'Anna Timeline Warrior'},1
{' '},{'Nicole sztin'},1
{'Ed 21 19 '},{'Scryndi SouthFloridaThrifter'},1
{'kat'},{'Violetta'},1
{'pronit mallick'},"{'Belinda ', 'Arwen sparrow', 'Scryndi SouthFloridaThrifter', 'Rebeca JusticeForJohnnyDepp ', 'Nor33 ', 'Tongo Bozzie ', 'Mellie ', 'Jen ', 'M ', 'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior', 'Violetta', 'Vicky Massey Bloodwo', 'Camilo supremacy ', 'Dr Jayne B Waldmingon PHD '}",14
{'written as romantic '},{'Nicole sztin'},1
{'Padma'},{'Nicole sztin'},1
{'Gustavo Litovsky '},{'Scryndi SouthFloridaThrifter'},1
{'Sheree Lynn'},{'Cheryl '},1
{'blurry hysteri '},{'Nicole sztin'},1
{'soup girl winter'},{'Depp Movie Night'},1
{'gabs'},{'Mellie '},1
{'Troy '},{'Fleeee'},1
{'Sarah'},"{'Be ', 'Scryndi SouthFloridaThrifter', 'Camilo supremacy '}",3
{'Matt'},{'Rebeca JusticeForJohnnyDepp '},1
{' '},{'Depp Movie Night'},1
{'Sarahi Melendez R'},{'Rebeca JusticeForJohnnyDepp '},1
{'UK Rants Tony Blair is a war criminal '},{'Depp Movie Night'},1
{'Marina'},{'Rebeca JusticeForJohnnyDepp '},1
{'The Twisted Samurai'},"{'blahbydodaday', 'Mea parvitas KeepJohnnyDeppAfloat'}",2
{'Apparently VEGETA'},{'Depp Movie Night'},1
{'BBR '},{'Depp Movie Night'},1
{' '},{'Rebeca JusticeForJohnnyDepp '},1
{'s '},"{'Anna Giulia Depp Waldman', 'Horae of Peace'}",2
{'vere'},{' classicpaws '},1
{'Casper wings sky '},{'Mellie '},1
{'Vero'},{'Nicole sztin'},1
{' '},{'Nicole sztin'},1
{'Peppino 3 '},"{'Kristin Love ', 'Martina Snape ', 'Game Over ', 'Marussia00157 ', 'tracey powell', 'Rahaki 2', 'WolfRider'}",7
{'Sparkles40'},"{'Arwen sparrow', 'SHANNON ', 'Donna Jo', 'Annpanwoman BTS HAG', 'blackrainbowsxo', 'Jo'}",6
{'augus'},{'Elaina'},1
{'Peanut JusticeForJohnnyDepp '},{'Nicole sztin'},1
{'MissAnthrope'},"{'Liono Grinch', 'Sum Gal ', 'Mea parvitas KeepJohnnyDeppAfloat', 'Anna Timeline Warrior', 'Mara Tahler ', 'Alejandra ', 'Linda Lou ', 'Vicky Massey Bloodwo', ' classicpaws '}",9
{'Arwyn Palmer'},{'TheMadRatter Gwennafran '},1
{'Jay The Hawkmaestro'},{'Depp Movie Night'},1
{'Aso ABetterABK KickKotick'},{'Vicky Massey Bloodwo'},1
{' g '},"{'Nicole sztin', 'Johnny s Angel '}",2
{'Kerri McCoy'},"{'TealiciousSnark', 'Candi', 'Paula ', 'Tilda B ', 'Nor33 ', 'Martina Snape ', 'Runestone', 'Kaylee Manning', 'Cheryl Drake ', 'Patcar', 'Andrea Deledda', ' Laura', ' is off ', 'seedoftruth '}",14
{'Nana Oliveira'},{'Cyndi Ann K'},1
{'moon ONEUS 3RD ANNIVERSARY'},{'Rebeca JusticeForJohnnyDepp '},1
{'Mel'},{'kc '},1
{'lil turpentine kx'},{'Depp Movie Night'},1
{'instagram http sherkim '},{'Scryndi SouthFloridaThrifter'},1
{'Ares weapon '},{'Spirit of Dani '},1
{'Sami'},"{'Rachel', 'NinaRoxx8825'}",2
{'jason'},"{'marya', 'Berenice'}",2
{'miathehazelnut'},{'Rita Angels'},1
{'Forever Your Mama'},{'Evidence Matters'},1
{'Jaz '},{'lisa Jovi'},1
{'alex '},{'blahbydodaday'},1
{'Mushy'},{'Vicky Massey Bloodwo'},1
{'Gwen Brettsey'},{'Depp Movie Night'},1
{'Tanya Wald Mignon JusticeForJohnnyDepp'},{'Rebeca JusticeForJohnnyDepp '},1
{' '},"{'Teri Carson ', 'Horae of Peace', ' Katie Waldman Depphead'}",3
{'Diane Acton'},"{'Paula ', 'Lady Stardust '}",2
{'Chris Cox '},"{' ', 'Berenice'}",2
{'arcarsenal09'},{'lisa Jovi'},1
{'Brittany Thomas'},{'Samaa Marji'},1
{'Luis Landa'},"{'Horae of Peace', ' SEC On A Break'}",2
{'Alpha Omega'},"{'Scryndi SouthFloridaThrifter', 'good will', 'miaa', 'Tea ', 'honeydepp '}",5
{' '},{'Sandra Deanne'},1
{'Bell s'},"{'lisa Jovi', 'Nicole sztin'}",2
{'carol'},{'laura '},1
{'Farra Lomasney'},"{' ', 'Alejandra ', 'Cheryl Drake '}",3
{'Podcast Now'},"{'Sum Gal ', 'Aviana2015', 'Mrs John Christopher Depp II', 'blahbydodaday', 'Stacey Skirving ', 'Teri Carson ', 'Spirit of Dani '}",7
{'Bania'},{'Sarah'},1
{'Pika Michaelis'},"{'Aviana2015', 'Stacey Skirving ', 'Sam Cooke ', 'Kelly Smahlt'}",4
{'2Tone '},{'dreaming of you'},1
{'Sheriff KT'},{'Sarah'},1
{'Gabriel'},{'lisa Jovi'},1
{'trayray nightmare'},{'Nicotine Addict'},1
{'disdicevole'},{' R a V e N '},1
{'Pascal'},{'Sarah'},1
{' '},"{' ', 'Alejandra ', ' Mindy King '}",3
{'Sailor Xavi Moon'},{'Dr Jayne B Waldmingon PHD '},1
{'jo amanim '},{'Tepa M T'},1
{'Claudine L Salac'},{'Evidence Matters'},1
{'Kewpie Doll'},{'miaa'},1
{'Daisy '},{'lisa Jovi'},1
{'bianca'},{'lisa Jovi'},1
{'Engel Anael'},"{'Sum Gal ', 'Spirit of Dani '}",2
{' '},"{'Julie JusticeForJohnnyDepp ', 'Chacun fait c qui lui pla t '}",2
{' Hippie '},{'Wendy Lindao'},1
{'John '},"{'Vicky Massey Bloodwo', 'Anna Giulia Depp Waldman', 'Captain Bool Bool ', 'Tongo Bozzie '}",4
{'J A Y '},{'TheMadRatter Gwennafran '},1
{'Andrew'},{'TheMadRatter Gwennafran '},1
{'trix'},{'Rebeca JusticeForJohnnyDepp '},1
{'Helix Senior'},{'deanna pronounced DEENA'},1
{' '},{'Sum Gal '},1
{'Cesar Ramirez'},{'Armita'},1
{'kay ceo of evc'},{'Sarah'},1
{'Lila'},{'miaa'},1
{'Dean Winchester'},{'Life s a bitch Now so am I '},1
{'PFontrub '},{'Nicole sztin'},1
{'GehrigHuber'},{'Rebeca JusticeForJohnnyDepp '},1
{' Melisa Williams '},{'Tongo Bozzie '},1
{'Ren Campbell'},{'Depp Movie Night'},1
{'Andreea DeppHead of Romania Cacoveanu'},{'Vicky Massey Bloodwo'},1
{'Terry Wallis'},{'Nicole sztin'},1
{'S '},{'Nicole sztin'},1
{'SY'},{'Nicole sztin'},1
{'Corie '},"{'Cesar Ramirez', 'Johnny Supporter 1043', ' '}",3
{' '},{'Chacun fait c qui lui pla t '},1
{'Slut the Oral King'},{'TheMadRatter Gwennafran '},1
{'2 2 4'},{'Johnny s Angel '},1
{'Mario Nitrini'},{'Anna Timeline Warrior'},1
{'Lyn IBelieveJohnnyDepp'},{'Luisa'},1
{' Panda'},{'Julie JusticeForJohnnyDepp '},1
{'tamara jimenez'},{'Nicole sztin'},1
{'presci '},{'Nicole sztin'},1
{'Uravity '},"{'Fleeee', 'Cam', 'Shawz', 'Sandi Lotz IneverdoubtedyouJD', ' Katie Waldman Depphead', 'Violetta', ' is off ', 'Aliza Pronounced Aleeza ', 'Sandra Persson', 'Horae of Peace', 'Dr Jayne B Waldmingon PHD '}",11
{' '},"{'Teri Carson ', 'Jo', 'Princess Consuela Bananahammock', 'Nor33 '}",4
{'Augustus Invictus'},{'Cheryl Drake '},1
{' '},{'francky fb justiceforjohnnydepp'},1
{'Lori'},{'miaa'},1
{'Fabled Creature'},{'Depp Movie Night'},1
{'Knolix'},"{' Laura', 'TheMadRatter Gwennafran ', 'JD '}",3
{'mao'},"{'Depp Movie Night', 'Cheryl Drake '}",2
{' TheArkaneRealm '},{'Teri Carson '},1
{'Michelle '},{'blahbydodaday'},1
{'Jasmine Rae Ramos'},{'Camilo supremacy '},1
{'Martina IBELIEVEHIM'},{'Wendy Lindao'},1
{'Mar a Rebeca IBelieveHim'},{'Cheryl Drake '},1
{'aless109'},{'Depp Movie Night'},1
{' '},"{'Vicky Massey Bloodwo', 'Depp Movie Night'}",2
{'rey cansado JW'},{'Liono Grinch'},1
{'Jaylen S Heironymus'},{'Mea parvitas KeepJohnnyDeppAfloat'},1
{'Nick'},{'Wendy Lindao'},1
{'pray4mischa'},{'Cheryl '},1
{'Floor Janssen'},{'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'},1
{'Frostea '},"{' ', 'Genna4justice '}",2
{' '},{'Nicole sztin'},1
{'Tarry '},{'Nicole sztin'},1
{'Jocelyn Saucedo'},{'Kelly Smahlt'},1
{' '},{'Rebeca JusticeForJohnnyDepp '},1
{'Tracie'},"{'Horae of Peace', 'Nor33 '}",2
{'Renee '},{'LuigiDurdn'},1
{'Nessa autistic FBPE FBPEGlobal '},"{'Depp Movie Night', 'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'}",2
{'ayanna '},"{'Depp Movie Night', 'Alejandra '}",2
{'7th Labyrinth '},{'Depp Movie Night'},1
{'Amilcar'},"{' Kikka ', ' negin ', 'M nik M', 'Violetta', 'lisa Jovi'}",5
{'s a r a h'},{'Rebeca JusticeForJohnnyDepp '},1
{'Janet'},{'Nicole sztin'},1
{'C leste 29 Jumi '},{'love '},1
{'Samthegreat BLACK LIVES MATTER'},{'Nicole sztin'},1
{' '},{'Rebeca JusticeForJohnnyDepp '},1
{'Mug w ara n kama criminal with the blue box'},{'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'},1
{'Varolu u PVP xxxtrxxx '},{'Nicole sztin'},1
{'ranza'},{'Rebeca JusticeForJohnnyDepp '},1
{'Jen Pen'},{'Scryndi SouthFloridaThrifter'},1
{'BatfleckDCEU'},{'Mrs John Christopher Depp II'},1
{'Casual Username'},{' '},1
{'ana'},{'Mellie '},1
{'Mare DMONKEYS BIFFWW'},{'lisa Jovi'},1
{'John Waldman '},{'Samaa Marji'},1
{'Travis ma man'},{'miaa'},1
{'Judy Ayala'},{'Depp Movie Night'},1
{'estreghetta'},{'lisa Jovi'},1
{'emma rose fox'},"{'Lynn Miller', 'Nicole sztin', 'Maya', 'miaa', 'Jess Emerson'}",5
{'joshua cadman'},"{'Ra l S JusticeForJohnnyDepp', 'Be ', 'mike BLM', 'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior', 'Irish Depp Fans JusticeForJohnnyDepp', ' ', 'Lynn Miller', 'Fleeee', 'Arwen sparrow', 'Mellie ', 'miaa', 'Tammy', 'pirate justiceforjohnnydepp', 'BritishFanofDepp', 'Spirit of Dani ', 'Aviana2015', 'Pamela McCafferty', 'Cherry', 'Violetta', 'RoyaltiD DeppWarriors', ' negin ', 'raha', 'Misu Mignonne '}",23
{'TheRealLauraB '},{'Rebeca JusticeForJohnnyDepp '},1
{'a'},{'Fleeee'},1
{'Melanie Lorimor'},"{'Emily', 'Lynn Miller'}",2
{'In s '},{'Depp Movie Night'},1
{'The Fab Commuter'},"{'Paula ', 'Sandra Deanne', 'SummerB', 'Nerdy Nicole is Suspish of Everyone ', 'Meli ', 'Patcar', 'kat', ' Laura', 'katrina', 'jaynie86'}",10
{'SERGIO AGUERO MADE CITY CHAMPIONS'},{'Jo'},1
{'Beware the Batman'},{'Fleeee'},1
{'CAITLYN'},{'Kaylee Manning'},1
{'suchi'},{'Rebeca JusticeForJohnnyDepp '},1
{'Laura Probst she her '},{'Linda Lou '},1
{' Tyler Williams '},{'Nicole sztin'},1
{'444 '},{'Nicole sztin'},1
{'dylan '},{'Nicole sztin'},1
{'malu lita '},{'Cheryl Drake '},1
{'Izzy'},{'Cheryl Drake '},1
{'K '},{'Linda Lou '},1
{' '},{'Cheryl Drake '},1
{'Do '},{' is off '},1
{'dubs he him '},"{'Depp Movie Night', 'Stacey Skirving ', 'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'}",3
{'Sad Hybrid'},{'Nicole sztin'},1
{'DOZIE '},{'Nicole sztin'},1
{'Hekate Black'},{'Nicole sztin'},1
{'Amber '},"{'Martina Snape ', 'Teresa Lima ', 'Kelly Smahlt'}",3
{' The Urban Lord of The Rings '},{'Tongo Bozzie '},1
{'Mickey B'},{'Teri Carson '},1
{'MadMaria Wald mignon'},{'inchhighpi'},1
{'Siva Nagarajan Sinnoh Region'},{'Wholelottacreativity'},1
{'Dark Selene'},{'Depp Movie Night'},1
{'Maya '},"{'Anna Timeline Warrior', 'p60p45', 'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'}",3
{'adora '},{'Anna Timeline Warrior'},1
{'Kenny Ray Powell'},{'Anna Timeline Warrior'},1
{'Daniel'},{'Depp Movie Night'},1
{'Alejandra Lopez '},{'Nicole sztin'},1
{'Brian Ortega Fan Account'},"{'Anna Timeline Warrior', 'ForDaMik JohnnyDeppIsInnocent Justice'}",2
{'blackrainbowsxo'},"{'Sum Gal ', 'M nik M', 'Linda Lou '}",3
{'groove vibes'},"{'TheLadyAutist', 'Ra l S JusticeForJohnnyDepp', 'Sirnollia Beasley ', 'Cookie depp', 'Vive Harris', 'Jacqui', 'SummerB', 'Teri Carson ', 'rds AlJacob', 'powpowpunch', 'Kimini Kricket'}",11
{'Andrew '},{'Patcar'},1
{'julia '},"{'Universo DC', ' is off '}",2
{'Akame '},{'Anna Timeline Warrior'},1
{' T yl r w ns V V V'},"{'YouGottaBeKiddingMe2121', ' ', 'Scryndi SouthFloridaThrifter', 'Marussia00157 '}",4
{'Tony Russo'},{'Sum Gal '},1
{'Simply Me ColonelDepp'},"{'Anna Timeline Warrior', 'M nik M'}",2
{'SLVN II '},{'Cam'},1
{'ang lita '},"{'KiP', 'Iron Wolf', 'Johnny is our Grindelwald', 'Christian Dahinden'}",4
{' '},{' is off '},1
{'Lisa '},{'Martina Snape '},1
{' '},{'Depp Movie Night'},1
{'Shamir Claimant Ali Happy new year '},{'Kaylee Manning'},1
{'Amy K Winchester '},"{' ', 'Johnny is our Grindelwald'}",2
{' '},"{'Robin Wald Mignon I support THE TRUTH ', 'TheLadyAutist'}",2
{'Nix'},{' '},1
{'Nanobitcoin'},{'Ms Blue'},1
{'The Divine Feminine '},{'Jort Michel Connard '},1
{'Dom NOWAYHOMESWEEP'},{'Linda Lou '},1
{'Alex Potc JusticeForJohnnyDepp'},{'p60p45'},1
{'alba '},{'Sally Star'},1
{'Diana '},{' '},1
{'Akumi Loliki '},{'Spirit of Dani '},1
{'Hadeed Butt'},"{'Depp Movie Night', 'M nik M'}",2
{'Verizure'},{'Cheryl '},1
{'ale'},{'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'},1
{'aIis'},{' KathsPaperwork '},1
{'Wielesse'},{' Vivi Schiaffino '},1
{'PLANET HIM'},"{'Bean', 'Tilda B ', 'powpowpunch'}",3
{'Brennan Prince'},{'Rebeca JusticeForJohnnyDepp '},1
{'El Danes fifi neoliberal y aspirasionista'},"{'Bean', 'Marvel Fury'}",2
{'Madam Satan '},{'Kris '},1
{'Chauncey'},{' is off '},1
{'Necole'},"{' ', 'ayca gurelman', 'Beca '}",3
{'Beran De Carrouges'},{'Kelly Smahlt'},1
{'Afra Alam'},{' Justice for Johnny Depp '},1
{'Zaynismysunshine'},"{'Sweetest Sands ustice or ohnny epp ', 'Kerri McCoy', 'Alejandra '}",3
{'Rabiosa '},{'SweetChastity'},1
{'bella ara'},"{' ', 'Mary', 'kate', 'Game Over ', 'SimonBarreBrisebois', 'Alejandra ', 'Spirit of Dani '}",7
{'Moira Wetherell'},{'inchhighpi'},1
{'La batcueva del cin filo '},{' '},1
{'Jeni '},{'aijd'},1
{'Kat '},{'SweetChastity'},1
{' culturasv'},{'Jo'},1
{'Pomta '},"{'Fe Nunes', 'TheMadRatter Gwennafran ', ' Katie Waldman Depphead', 'jaynie86', 'Life s a bitch Now so am I '}",5
{'Johnny Depp AR '},{'deanna pronounced DEENA'},1
{'Matteo Cha ne du Geek'},{'Emily'},1
{'patrick'},{'don t hurt yourself big boy '},1
{'candy frost36'},{' Mort Rainey'},1
{'Paola'},{'Nor33 '},1
{'edna '},{'Mellie '},1
{'It s the Mad Mad Mad Mad Cap'},{'rds AlJacob'},1
{'Panic'},{'Cheryl Drake '},1
{'Lucario'},{'rds AlJacob'},1
{'watch Square One on Amazon Prime'},{'Natasha Hoffmann'},1
{'G'},"{'Sweetest Sands ustice or ohnny epp ', 'francky fb justiceforjohnnydepp'}",2
{'emmy marie'},{'Ruled Britannia Resist FBPPR ToryScam DMs'},1
{'jordan mattson she her '},{'Victoria Breakwell Wald Mignon '},1
{'NVRWLKALN'},{'Horae of Peace'},1
{'Timothy The Vaxxed Boosted Homo TeamBidenHarris'},"{' ', 'Lakota Di'}",2
{'some jerk'},{'Stacey Skirving '},1
{'Mar a'},{'p60p45'},1
{'Faye'},{'Kelly Smahlt'},1
{'Richard Schertzer'},"{' ', 'Sweetest Sands ustice or ohnny epp ', 'Rhomany', 'Alejandra ', 'Carmel Parker', 'margo ', 'Big Al ', ' SEC On A Break'}",8
{'Brittney Summers lime '},{'Belinda '},1
{'Queen Michael Louis '},{'KathyKat'},1
{'pelua maquilladora '},{'SummerB'},1
{' '},{'Sandra Deanne'},1
{'Ragnar '},{'Johnny Depp Forever '},1
{'LeeLiPiruli'},{'Teri Carson '},1
{'Sandra Persson'},{'Kate justice for all '},1
{'Gabriel the Hermit'},"{'Pam Love ', ' Mindy King '}",2
{'Laoise'},{'Kelly Smahlt'},1
{'TipsyGoat'},{'Stacey Skirving '},1
{'Triston'},"{'Julie JusticeForJohnnyDepp ', 'Alejandra '}",2
{'Brian Fellow'},"{'rds AlJacob', 'Serpens1984'}",2
{'Socratic L OLD '},{'Ra l S JusticeForJohnnyDepp'},1
{'Blaise'},{'Carolina Depphead '},1
{'BritishFanofDepp'},{'HoneyHani'},1
{'Moe '},{'tracey powell'},1
{'Tina Maria Mitchell'},{'Kelly Smahlt'},1
{'Nathan'},{' is off '},1
{'Ar Nabil'},{' is off '},1
{'clare canino'},{'Kilpikonnanyst v '},1
{'Andi Thy Is '},"{'Allison the disney Diva starts the DCP soon', 'liv', 'EffervescentlyTired', ' DJ Warner COMMS OPEN ', 'Renan Christian', 'doom', 'here comes the moon', 'L T', 'epiphany', 'Naafi Malik ', 'RNG', 'marisa 55 days until batman', 'Noah Phillips in a Helluva Boss phase ', 'YOITSMORBIUSINPAIN', 'Jack Carriere', 'Darth Atrius ', 'Rub n', 'Niklander is going back to the Matrix', 'Michael M ', 'z', ' Tony ', 'mary', 'Raul Alcantar', 'Mario5380', 'harlequinade ', 'sam BER ETERNITY', 'blackrainbowsxo'}",27
{'Dalamar Argent'},{'Lora Dee'},1
{'Random French Dude'},"{' TeaMoriarty ', 'Kris '}",2
{'Christina Russell'},{'Tilda B '},1
{' '},{' is off '},1
{'federica '},"{'RoyaltiD DeppWarriors', 'Pussygalore'}",2
{'Frances'},"{'Teri Carson ', 'Blue Gansey is kind of on a break'}",2
{'Me dicen macacu'},{'Teri Carson '},1
{'Sebastian Boyle'},{'TheLadyAutist'},1
{'mi'},{'Teri Carson '},1
{' M '},{'Kaylee Manning'},1
{'Devil06 '},{' is off '},1
{'Jannor'},{'Cheryl Drake '},1
{'Lexa Fae '},{'Nova Wald Mignon'},1
{'Princesse Guerri re '},{'gaby '},1
{'nwoke oma osiso '},{'Cheryl Drake '},1
{'mel'},"{'claudia ', 'barbra', 'Blitzkrieg Bop ', 'NeyMarks ', 'ALPHA', 'Tixa'}",6
{'lari kurator NOWAYHOME '},{'blackrainbowsxo'},1
{' '},"{'Princess Consuela Bananahammock', 'raha'}",2
{'Cathy '},{'Sam Cooke '},1
